Latitude,Longitude,Time
39.96278285,116.35136577,2025-06-28 12:04:35+00:00
39.96299581,116.35167898,2025-06-28 12:05:05+00:00
39.96216876,116.35241726,2025-06-28 12:05:35+00:00
39.96106255,116.35238085,2025-06-28 12:06:05+00:00
39.9609474,116.35361119,2025-06-28 12:06:35+00:00
39.96095801,116.3546266,2025-06-28 12:07:05+00:00
39.95835377,116.35494769,2025-06-28 12:08:35+00:00
39.95679668,116.35501367,2025-06-28 12:09:05+00:00
39.95650593,116.35596381,2025-06-28 12:09:35+00:00
39.95650172,116.3576031,2025-06-28 12:10:05+00:00
39.95647622,116.35929985,2025-06-28 12:10:35+00:00
39.9564707,116.36046283,2025-06-28 12:11:05+00:00
39.95651832,116.36045545,2025-06-28 12:11:35+00:00
39.95684223,116.36029114,2025-06-28 12:12:05+00:00
39.95676231,116.36035006,2025-06-28 12:12:35+00:00
39.95688422,116.36046223,2025-06-28 12:13:05+00:00
39.95724439,116.36048523,2025-06-28 12:13:35+00:00
39.95749013,116.36045245,2025-06-28 12:14:05+00:00
39.95778966,116.36041073,2025-06-28 12:14:35+00:00
39.9579653,116.36012383,2025-06-28 12:15:05+00:00
39.9579742,116.35963766,2025-06-28 12:15:35+00:00
39.95799778,116.35912136,2025-06-28 12:16:05+00:00
39.95803255,116.35806236,2025-06-28 12:17:05+00:00
39.9581127,116.35759151,2025-06-28 12:17:35+00:00
39.95813511,116.35741267,2025-06-28 12:18:05+00:00
39.95808591,116.35741212,2025-06-28 12:18:35+00:00
39.95802911,116.35797671,2025-06-28 12:20:37+00:00
39.95799427,116.3582867,2025-06-28 13:45:49.410000+00:00
39.95789654,116.36001772,2025-06-28 13:47:50+00:00
39.95784039,116.36042282,2025-06-28 13:48:20+00:00
39.95752386,116.36041902,2025-06-28 13:48:50+00:00
39.9572156,116.36041723,2025-06-28 13:49:20+00:00
39.95685976,116.36043214,2025-06-28 13:49:50+00:00
39.95675807,116.36022617,2025-06-28 13:50:20+00:00
39.95673122,116.36011589,2025-06-28 13:50:50+00:00
39.9567063,116.35872545,2025-06-28 13:51:20+00:00
39.95671999,116.35605658,2025-06-28 13:51:50+00:00
39.95799412,116.35514597,2025-06-28 13:52:20+00:00
39.96057155,116.35504609,2025-06-28 13:52:50+00:00
39.96099437,116.35262021,2025-06-28 13:53:50+00:00
39.96243849,116.35244671,2025-06-28 13:54:20+00:00
39.96279957,116.35145404,2025-06-28 13:55:20+00:00
39.96275493,116.35145033,2025-06-28 13:55:50+00:00
39.962784,116.351115,2025-06-28 14:05:11.168000+00:00
39.96252592,116.35144915,2025-06-28 14:09:01+00:00
39.96201997,116.35085317,2025-06-28 14:09:31+00:00
39.962035,116.350213,2025-06-28 14:12:25.045000+00:00
39.96197002,116.3500718,2025-06-28 14:15:05+00:00
39.96315656,116.35005881,2025-06-28 14:16:35+00:00
39.963242,116.350281,2025-06-28 15:23:32.934000+00:00
39.96327117,116.34975166,2025-06-28 16:37:11+00:00
39.96329982,116.34944938,2025-06-28 16:37:41+00:00
39.96324257,116.3501722,2025-06-28 19:58:46+00:00
39.9627949,116.35003062,2025-06-28 23:30:59+00:00
39.96243201,116.35162974,2025-06-28 23:31:29+00:00
39.96256974,116.35193219,2025-06-28 23:31:59+00:00
39.96257327,116.35193967,2025-06-28 23:32:29+00:00
39.96242687,116.35096171,2025-06-28 23:33:29+00:00
39.96241442,116.35096461,2025-06-28 23:33:59+00:00
39.96325637,116.35089853,2025-06-28 23:34:29+00:00
39.96361022,116.35152463,2025-06-28 23:34:59+00:00
39.96369371,116.35468686,2025-06-28 23:35:29+00:00
39.9657791,116.35485698,2025-06-28 23:35:59+00:00
39.96608329,116.35779634,2025-06-28 23:36:29+00:00
39.96605751,116.36080004,2025-06-28 23:36:59+00:00
39.96614546,116.36387068,2025-06-28 23:37:59+00:00
39.96625093,116.36688384,2025-06-28 23:38:29+00:00
39.96642312,116.37056281,2025-06-28 23:38:59+00:00
39.9665755,116.37477129,2025-06-28 23:39:31+00:00
39.96662051,116.37806667,2025-06-28 23:40:01+00:00
39.96668354,116.38140584,2025-06-28 23:40:31+00:00
39.96677328,116.38485068,2025-06-28 23:41:01+00:00
39.96694413,116.38888447,2025-06-28 23:41:31+00:00
39.96667339,116.3887318,2025-06-28 23:42:01+00:00
39.96890914,116.38860553,2025-06-28 23:42:31+00:00
39.97183846,116.38840934,2025-06-28 23:43:01+00:00
39.97480166,116.38823832,2025-06-28 23:43:31+00:00
39.97786415,116.38861885,2025-06-28 23:44:31+00:00
39.97981316,116.38885809,2025-06-28 23:45:01+00:00
39.97991131,116.3892582,2025-06-28 23:45:31+00:00
39.97980754,116.38970583,2025-06-28 23:46:01+00:00
39.97967237,116.38990408,2025-06-28 23:46:31.417000+00:00
39.97966237,116.38953189,2025-06-28 23:47:33+00:00
39.97966208,116.38952926,2025-06-28 23:48:03+00:00
39.97967077,116.38955034,2025-06-29 01:03:20+00:00
39.97996062,116.38928591,2025-06-29 02:20:43+00:00
39.97987594,116.38874239,2025-06-29 02:21:13+00:00
39.98084974,116.38847126,2025-06-29 02:21:43+00:00
39.98109821,116.38840915,2025-06-29 02:22:13+00:00
39.98112155,116.38762756,2025-06-29 02:22:43+00:00
39.98031007,116.38696137,2025-06-29 02:23:13+00:00
39.97891272,116.38703923,2025-06-29 02:23:43+00:00
39.97623051,116.38722934,2025-06-29 02:24:43+00:00
39.97399101,116.38783154,2025-06-29 02:27:13+00:00
39.97245294,116.38790249,2025-06-29 02:27:43+00:00
39.97085407,116.38800167,2025-06-29 02:28:13+00:00
39.96920315,116.38808649,2025-06-29 02:28:43+00:00
39.96779048,116.38776324,2025-06-29 02:29:13+00:00
39.96740806,116.38582838,2025-06-29 02:29:43+00:00
39.96724795,116.3837474,2025-06-29 02:30:13+00:00
39.9671954,116.38154571,2025-06-29 02:30:43+00:00
39.96718914,116.37716369,2025-06-29 02:31:43+00:00
39.96696789,116.37241807,2025-06-29 02:32:43+00:00
39.96694179,116.369902,2025-06-29 02:33:13+00:00
39.96688639,116.3674067,2025-06-29 02:33:43+00:00
39.96690568,116.36502796,2025-06-29 02:34:13+00:00
39.96673317,116.3623662,2025-06-29 02:35:13+00:00
39.9666777,116.3599913,2025-06-29 02:35:43+00:00
39.96664772,116.35763599,2025-06-29 02:36:13+00:00
39.96665541,116.35490216,2025-06-29 02:36:43+00:00
39.96640915,116.35337796,2025-06-29 02:37:13+00:00
39.96608195,116.35263007,2025-06-29 02:37:43+00:00
39.9661292,116.35410273,2025-06-29 02:38:13+00:00
39.96383583,116.35470056,2025-06-29 02:39:13+00:00
39.96223716,116.35479554,2025-06-29 02:39:43+00:00
39.96107572,116.35472214,2025-06-29 02:40:13+00:00
39.96100371,116.35323859,2025-06-29 02:40:43+00:00
39.96094206,116.35123792,2025-06-29 02:41:13+00:00
39.96090787,116.35015935,2025-06-29 02:41:43+00:00
39.96095804,116.34972835,2025-06-29 02:42:13+00:00
39.9608771,116.34993015,2025-06-29 02:42:43+00:00
39.96200476,116.35005991,2025-06-29 02:43:13+00:00
39.96324412,116.34996551,2025-06-29 02:44:13+00:00
39.96320152,116.34995819,2025-06-29 02:47:46+00:00
39.96319434,116.35001303,2025-06-29 02:49:16+00:00
39.96313958,116.34983948,2025-06-29 02:52:55+00:00
39.96288036,116.35094635,2025-06-29 02:53:25+00:00
39.96267707,116.35140598,2025-06-29 02:53:55+00:00
39.96104446,116.35100281,2025-06-29 02:54:25+00:00
39.9609156,116.34980968,2025-06-29 02:54:55+00:00
39.96096841,116.34990806,2025-06-29 02:55:55+00:00
39.96094122,116.34979912,2025-06-29 02:56:25+00:00
39.96022245,116.3492873,2025-06-29 02:56:55+00:00
39.96011359,116.34930743,2025-06-29 02:57:25+00:00
39.95891321,116.35111717,2025-06-29 02:58:25+00:00
39.95783143,116.3511628,2025-06-29 02:58:55+00:00
39.95706063,116.3516513,2025-06-29 02:59:25+00:00
39.95675087,116.35089223,2025-06-29 02:59:55+00:00
39.9568087,116.34923439,2025-06-29 03:00:25+00:00
39.95681418,116.34921572,2025-06-29 03:00:55+00:00
39.95688892,116.34806389,2025-06-29 03:01:25+00:00
39.95686849,116.34587989,2025-06-29 03:01:55+00:00
39.9569325,116.34310996,2025-06-29 03:02:25+00:00
39.95696609,116.34076746,2025-06-29 03:02:55+00:00
39.95772722,116.33972136,2025-06-29 03:03:25+00:00
39.95947398,116.33876841,2025-06-29 03:03:55+00:00
39.96100002,116.3372132,2025-06-29 03:04:25+00:00
39.9630982,116.33446232,2025-06-29 03:05:25+00:00
39.96255316,116.33441323,2025-06-29 03:05:55+00:00
39.962553,116.33440137,2025-06-29 03:06:25+00:00
39.96265115,116.33344525,2025-06-29 03:13:04+00:00
39.96267646,116.33345759,2025-06-29 03:13:34+00:00
39.96274358,116.33348155,2025-06-29 03:55:06+00:00
39.96272244,116.33351658,2025-06-29 04:15:50+00:00
39.96260224,116.33445414,2025-06-29 04:17:59+00:00
39.96263545,116.33449049,2025-06-29 04:18:29+00:00
39.96256558,116.33450178,2025-06-29 04:18:59+00:00
39.96258048,116.33446783,2025-06-29 04:19:29+00:00
39.9625402,116.33445013,2025-06-29 04:19:59+00:00
39.96320756,116.33412122,2025-06-29 04:20:59+00:00
39.96470722,116.33339568,2025-06-29 04:21:29+00:00
39.96604043,116.33326636,2025-06-29 04:21:59+00:00
39.96608295,116.33504819,2025-06-29 04:22:29+00:00
39.9660912,116.33739389,2025-06-29 04:22:59+00:00
39.96611491,116.33995961,2025-06-29 04:23:29+00:00
39.96612155,116.34239889,2025-06-29 04:23:59+00:00
39.96616206,116.34516073,2025-06-29 04:24:29+00:00
39.96618816,116.34790886,2025-06-29 04:24:59+00:00
39.96613265,116.35072513,2025-06-29 04:25:29+00:00
39.96614819,116.35360897,2025-06-29 04:25:59+00:00
39.96506482,116.35471814,2025-06-29 04:26:29+00:00
39.963865,116.35470116,2025-06-29 04:26:59+00:00
39.96374124,116.35276388,2025-06-29 04:27:29+00:00
39.9634978,116.35087488,2025-06-29 04:28:29+00:00
39.96348815,116.3508612,2025-06-29 04:28:59+00:00
39.96349888,116.35085992,2025-06-29 04:29:29+00:00
39.96350069,116.35086432,2025-06-29 04:29:59+00:00
39.96243656,116.35006393,2025-06-29 04:31:59+00:00
39.96238888,116.34994885,2025-06-29 04:32:29+00:00
39.96158739,116.35009682,2025-06-29 04:32:59+00:00
39.9609514,116.34971607,2025-06-29 04:33:29+00:00
39.96089687,116.35025787,2025-06-29 04:33:59+00:00
39.96150021,116.35105545,2025-06-29 04:34:29+00:00
39.96255057,116.35140667,2025-06-29 04:34:59+00:00
39.96287301,116.35137689,2025-06-29 04:35:29+00:00
39.9628186,116.35139863,2025-06-29 04:35:59+00:00
39.96278639,116.3513999,2025-06-29 04:43:29+00:00
39.96293632,116.35138004,2025-06-29 04:52:12+00:00
39.96311351,116.35092573,2025-06-29 04:52:42+00:00
39.963231,116.35087426,2025-06-29 04:55:12+00:00
39.96327156,116.35039298,2025-06-29 04:57:42+00:00
39.96326584,116.3492433,2025-06-29 05:02:50+00:00
39.96322537,116.3493298,2025-06-29 07:55:07+00:00
39.96312163,116.34986345,2025-06-29 10:08:55.418000+00:00
39.96311967,116.35044416,2025-06-29 10:09:26+00:00
39.96347231,116.35088514,2025-06-29 10:09:56+00:00
39.96356024,116.35113162,2025-06-29 10:10:26+00:00
39.96355127,116.35119923,2025-06-29 10:10:56+00:00
39.96355197,116.35099635,2025-06-29 10:11:26+00:00
39.96351724,116.35083378,2025-06-29 10:11:56+00:00
39.96036684,116.35096407,2025-06-29 10:12:56+00:00
39.96047291,116.34991736,2025-06-29 10:14:02+00:00
39.96041329,116.34992382,2025-06-29 10:14:32+00:00
39.96247141,116.35000662,2025-06-29 11:12:45+00:00
39.96036576,116.35026717,2025-06-29 12:12:50+00:00
39.96200045,116.35100185,2025-06-29 12:13:50+00:00
39.9628384,116.35079648,2025-06-29 12:14:20+00:00
39.96285355,116.35043204,2025-06-29 12:14:50+00:00
39.9618767,116.35096777,2025-06-29 12:15:20+00:00
39.96094051,116.35209561,2025-06-29 12:15:50+00:00
39.96097779,116.35460795,2025-06-29 12:16:20+00:00
39.95909634,116.35495741,2025-06-29 12:16:50+00:00
39.95653628,116.35504774,2025-06-29 12:17:20+00:00
39.95648954,116.36000928,2025-06-29 12:18:20+00:00
39.95648086,116.36247894,2025-06-29 12:18:50+00:00
39.95647422,116.36455732,2025-06-29 12:19:20+00:00
39.95525682,116.36478731,2025-06-29 12:19:50+00:00
39.95388504,116.36493133,2025-06-29 12:20:20+00:00
39.95206506,116.36507619,2025-06-29 12:20:50+00:00
39.95153443,116.36506877,2025-06-29 12:21:20+00:00
39.95153983,116.36504494,2025-06-29 12:21:50+00:00
39.95174883,116.36448736,2025-06-29 13:46:37+00:00
39.95170301,116.36480805,2025-06-29 15:00:06+00:00
39.95143404,116.36503216,2025-06-29 15:00:36+00:00
39.95129885,116.36174592,2025-06-29 15:01:36+00:00
39.95123313,116.35999721,2025-06-29 15:02:06+00:00
39.95115347,116.35806787,2025-06-29 15:02:36+00:00
39.95108863,116.35605416,2025-06-29 15:03:06+00:00
39.95215977,116.35536499,2025-06-29 15:03:36+00:00
39.95359463,116.35531621,2025-06-29 15:04:06+00:00
39.95406404,116.35533744,2025-06-29 15:04:36+00:00
39.95595877,116.35523413,2025-06-29 15:05:36+00:00
39.95810001,116.35514828,2025-06-29 15:06:36+00:00
39.95933275,116.35511324,2025-06-29 15:07:06+00:00
39.96053895,116.35505928,2025-06-29 15:07:36+00:00
39.96108526,116.35434093,2025-06-29 15:08:06+00:00
39.96098084,116.3518062,2025-06-29 15:09:06+00:00
39.96128974,116.35106325,2025-06-29 15:09:36+00:00
39.96225242,116.35098392,2025-06-29 15:10:06+00:00
39.96318666,116.35059172,2025-06-29 15:11:36+00:00
39.96324447,116.35058435,2025-06-29 15:12:06+00:00
39.96325925,116.35056894,2025-06-29 15:12:36+00:00
39.96328925,116.35063041,2025-06-29 15:14:06+00:00
39.96329236,116.34931879,2025-06-29 15:16:14+00:00
39.96329722,116.34936406,2025-06-29 15:16:44+00:00
39.96333649,116.34957687,2025-06-29 15:25:36+00:00
39.96322668,116.3495343,2025-06-29 15:47:27+00:00
39.963274,116.350353,2025-06-29 15:52:07.748000+00:00
39.96332651,116.34965757,2025-06-29 18:04:14+00:00
39.96317072,116.34934489,2025-06-29 18:40:41+00:00
39.96318856,116.34921788,2025-06-29 18:41:11+00:00
39.96334385,116.34918194,2025-06-29 18:56:41+00:00
39.96318054,116.34971872,2025-06-29 19:11:41+00:00
39.9631496,116.34981214,2025-06-29 19:12:11+00:00
39.9633455,116.34937253,2025-06-29 20:33:11+00:00
39.96333443,116.349693,2025-06-29 21:54:11+00:00
39.96304622,116.35159281,2025-06-29 21:54:41+00:00
39.96307373,116.35106033,2025-06-29 21:57:41+00:00
39.96315828,116.35075024,2025-06-29 22:00:41+00:00
39.96321773,116.35027843,2025-06-29 22:01:11+00:00
39.96319359,116.3497944,2025-06-29 23:33:11+00:00
39.96296955,116.3496755,2025-06-30 01:20:10+00:00
39.96319533,116.35036338,2025-06-30 01:20:40+00:00
39.96318214,116.35046055,2025-06-30 01:21:10+00:00
39.96303026,116.35083816,2025-06-30 01:21:40+00:00
39.96215255,116.35096901,2025-06-30 01:22:10+00:00
39.96100653,116.35102591,2025-06-30 01:22:40+00:00
39.96034609,116.35060218,2025-06-30 01:23:10+00:00
39.9604172,116.35027945,2025-06-30 01:23:40+00:00
39.96045166,116.35017061,2025-06-30 01:24:10+00:00
39.96040201,116.34994366,2025-06-30 01:25:43+00:00
39.96047296,116.34993387,2025-06-30 02:14:13+00:00
39.960372,116.349961,2025-06-30 03:29:28.969000+00:00
39.96041783,116.35111098,2025-06-30 03:43:20+00:00
39.96092694,116.35241424,2025-06-30 03:43:52+00:00
39.96169821,116.35290952,2025-06-30 03:44:25+00:00
39.961891,116.352598,2025-06-30 03:47:42.729000+00:00
39.9616254,116.35278279,2025-06-30 03:48:22+00:00
39.96254053,116.35195725,2025-06-30 03:49:03+00:00
39.96323144,116.34999715,2025-06-30 03:54:07+00:00
39.963193,116.350063,2025-06-30 06:03:18.611000+00:00
39.96325772,116.35055953,2025-06-30 07:14:21+00:00
39.96212846,116.35094885,2025-06-30 07:15:31.412000+00:00
39.96077373,116.3510417,2025-06-30 07:16:04.414000+00:00
39.96041261,116.35032078,2025-06-30 07:16:37+00:00
39.96045365,116.35009942,2025-06-30 07:17:09.425000+00:00
39.96023792,116.34985948,2025-06-30 07:21:52+00:00
39.96042247,116.34984108,2025-06-30 07:22:36+00:00
39.96029248,116.34984905,2025-06-30 07:24:00+00:00
39.96029913,116.34985772,2025-06-30 07:28:52+00:00
39.96041346,116.34990138,2025-06-30 08:04:12+00:00
39.960296,116.35022517,2025-06-30 09:18:04+00:00
39.9608285,116.35107964,2025-06-30 09:18:41.420000+00:00
39.96122721,116.35251569,2025-06-30 09:19:12+00:00
39.9617094,116.35287058,2025-06-30 09:19:42+00:00
39.96164861,116.35287586,2025-06-30 09:22:48+00:00
39.96165706,116.35284439,2025-06-30 09:23:22+00:00
39.96301328,116.35085051,2025-06-30 09:24:41+00:00
39.96314873,116.35046987,2025-06-30 09:25:11+00:00
39.96320474,116.35052571,2025-06-30 09:25:41+00:00
39.963208,116.35012,2025-06-30 09:52:12.760000+00:00
39.96316948,116.35056686,2025-06-30 10:24:21+00:00
39.96297008,116.35080049,2025-06-30 10:24:53+00:00
39.96294397,116.35088026,2025-06-30 10:26:08+00:00
39.96294845,116.350865,2025-06-30 10:27:14+00:00
39.96301061,116.35165836,2025-06-30 10:29:52+00:00
39.96325334,116.35249695,2025-06-30 10:30:22+00:00
39.96351769,116.35242161,2025-06-30 10:30:54+00:00
39.96373643,116.35227613,2025-06-30 10:31:26+00:00
39.96364626,116.35224216,2025-06-30 10:32:04+00:00
39.96352806,116.35244785,2025-06-30 10:32:44+00:00
39.96329296,116.35245833,2025-06-30 10:33:16+00:00
39.96207636,116.35244806,2025-06-30 10:33:51.866000+00:00
39.96097175,116.35204233,2025-06-30 10:34:27.380000+00:00
39.9603915,116.35080414,2025-06-30 10:34:58+00:00
39.96035827,116.35018802,2025-06-30 10:35:32.411000+00:00
39.96043531,116.34988641,2025-06-30 10:39:40+00:00
39.96046826,116.34989597,2025-06-30 10:40:18+00:00
39.96047058,116.34990348,2025-06-30 10:55:40+00:00
39.96043067,116.34995687,2025-06-30 11:03:32.418000+00:00
39.96137222,116.35112322,2025-06-30 11:04:40+00:00
39.962473,116.352324,2025-06-30 11:12:27.785000+00:00
39.96245962,116.35160286,2025-06-30 11:15:57.214000+00:00
39.96253539,116.35210009,2025-06-30 11:18:01.426000+00:00
39.9626431,116.35225451,2025-06-30 11:22:27+00:00
39.962571,116.35217868,2025-06-30 11:23:06.424000+00:00
39.96228201,116.3509751,2025-06-30 11:23:42.428000+00:00
39.96035209,116.35062149,2025-06-30 11:24:14+00:00
39.96047919,116.35011473,2025-06-30 11:24:47.410000+00:00
39.96041929,116.34986548,2025-06-30 11:27:24+00:00
39.96042024,116.34989353,2025-06-30 11:28:08+00:00
39.96069918,116.35017343,2025-06-30 11:55:48+00:00
39.96041443,116.35011233,2025-06-30 12:32:27+00:00
39.95784426,116.35119831,2025-06-30 12:35:01.429000+00:00
39.95576689,116.35193338,2025-06-30 12:36:41.423000+00:00
39.95303201,116.35240937,2025-06-30 12:37:47.710000+00:00
39.95169802,116.3517543,2025-06-30 12:38:56.418000+00:00
39.95173762,116.35130785,2025-06-30 12:39:27.425000+00:00
39.95141653,116.35144092,2025-06-30 12:44:19.410000+00:00
39.95177592,116.3513702,2025-06-30 12:44:58.413000+00:00
39.95174994,116.35178992,2025-06-30 12:45:29+00:00
39.95174446,116.35176983,2025-06-30 12:45:59+00:00
39.95174905,116.35178509,2025-06-30 12:47:25.426000+00:00
39.95085238,116.35264858,2025-06-30 12:48:06.412000+00:00
39.95023158,116.35576289,2025-06-30 12:49:09.411000+00:00
39.9510461,116.35789801,2025-06-30 12:50:56.503000+00:00
39.95120749,116.35994252,2025-06-30 12:51:28.414000+00:00
39.95129202,116.36270144,2025-06-30 12:52:04.413000+00:00
39.95139811,116.36454773,2025-06-30 12:52:36.417000+00:00
39.950053,116.3652227,2025-06-30 12:53:09.047000+00:00
39.94777515,116.36541224,2025-06-30 12:53:43.538000+00:00
39.94704636,116.36612457,2025-06-30 12:54:16.411000+00:00
39.94689601,116.36553709,2025-06-30 12:54:49.933000+00:00
39.94690863,116.36553824,2025-06-30 12:55:20.237000+00:00
39.94692604,116.36569949,2025-06-30 12:55:55.973000+00:00
39.94721823,116.36899698,2025-06-30 12:56:27.611000+00:00
39.94713808,116.37142916,2025-06-30 12:56:58.475000+00:00
39.94667881,116.37422939,2025-06-30 12:57:34.092000+00:00
39.94555096,116.37637099,2025-06-30 12:58:05+00:00
39.94431449,116.37897961,2025-06-30 12:58:40.412000+00:00
39.94307763,116.38136904,2025-06-30 12:59:13.210000+00:00
39.94114918,116.38412105,2025-06-30 13:00:19.727000+00:00
39.93978966,116.38597352,2025-06-30 13:00:54.420000+00:00
39.93912512,116.3889579,2025-06-30 13:02:03.425000+00:00
39.93857606,116.38964146,2025-06-30 13:02:39.224000+00:00
39.93754209,116.38970528,2025-06-30 13:03:11.437000+00:00
39.93665065,116.38970756,2025-06-30 13:03:43.897000+00:00
39.93609248,116.38961622,2025-06-30 13:04:15.319000+00:00
39.93603258,116.38928121,2025-06-30 13:04:49.841000+00:00
39.93604208,116.38928432,2025-06-30 13:05:23.412000+00:00
39.9360968,116.38883413,2025-06-30 13:06:04.423000+00:00
39.93633905,116.38875831,2025-06-30 13:06:35+00:00
39.93759711,116.38750999,2025-06-30 13:10:39.412000+00:00
39.93771195,116.38732315,2025-06-30 13:11:21.419000+00:00
39.93800094,116.3875334,2025-06-30 13:12:47.413000+00:00
39.93799144,116.38752991,2025-06-30 13:15:37.425000+00:00
39.93779025,116.38785903,2025-06-30 13:18:27.417000+00:00
39.93773264,116.38815537,2025-06-30 13:19:10.422000+00:00
39.93749675,116.38837076,2025-06-30 13:25:08.428000+00:00
39.93773042,116.38857209,2025-06-30 13:29:42.424000+00:00
39.93791805,116.38916695,2025-06-30 13:31:11.410000+00:00
39.93790182,116.38933243,2025-06-30 13:31:48.411000+00:00
39.93793332,116.38958726,2025-06-30 13:32:31.412000+00:00
39.93786849,116.38970302,2025-06-30 13:33:01.421000+00:00
39.93786699,116.38968184,2025-06-30 13:33:34.424000+00:00
39.93751637,116.38960657,2025-06-30 13:34:15.764000+00:00
39.93727764,116.38959113,2025-06-30 13:34:52.425000+00:00
39.93705652,116.38948727,2025-06-30 13:35:30.817000+00:00
39.93700382,116.38882477,2025-06-30 13:36:40.428000+00:00
39.9368836,116.388522,2025-06-30 13:37:17.418000+00:00
39.93668758,116.38870907,2025-06-30 13:37:49.428000+00:00
39.93644168,116.38870855,2025-06-30 13:38:21.424000+00:00
39.93625698,116.38873492,2025-06-30 13:39:03.428000+00:00
39.93607806,116.38912063,2025-06-30 13:39:36.413000+00:00
39.93603243,116.3892606,2025-06-30 13:40:08.412000+00:00
39.93617673,116.38985289,2025-06-30 13:40:51.429000+00:00
39.93861084,116.38983772,2025-06-30 13:41:55.425000+00:00
39.93866371,116.38982651,2025-06-30 13:42:27.422000+00:00
39.93864824,116.38982246,2025-06-30 13:43:09.418000+00:00
39.93930356,116.39050592,2025-06-30 13:43:51.419000+00:00
39.93937066,116.39116239,2025-06-30 13:44:23.427000+00:00
39.93938235,116.39273579,2025-06-30 13:44:55.419000+00:00
39.93904951,116.39286174,2025-06-30 13:46:32.425000+00:00
